m_row$$,awg_id,aufwandbedingung,sortier_nr,m_aufwand,m_aufwand_einheit,w_aufwand_von,w_aufwand_bis,w_aufwand_einheit
AAAxbuAAEAAADrCAAD,043743-67/00-057,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrCAAE,043743-68/00-057,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrCAAF,043743-69/00-057,GR125,3,2.4,CQ,120.0,120.0,CQ
AAAxbuAAEAAADrCAAG,043743-61/00-058,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrCAAH,043743-62/00-058,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrCAAI,043743-63/00-058,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrCAAJ,043743-64/00-058,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAADrCAAK,043743-65/00-058,GR050,1,1.2,CQ,60.0,60.0,CQ
AAAxbuAAEAAAC8VACN,00A846-60/00-025, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8VACO,00A846-61/00-025, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8VACP,00A846-60/00-026, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8VACQ,00A846-61/00-026, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8VACR,00A846-60/00-027, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8VACS,00A846-61/00-027, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8VACT,00A846-60/00-028, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8VACU,00A846-61/00-028, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8VACV,00A846-60/00-029, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8VACW,00A846-61/00-029, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8VACX,008405-60/07-001, ,1,0.75,LH,400.0,600.0,LH
AAAxbuAAEAAAC8WAAA,034560-74/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAB,034560-75/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAC,034560-76/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAD,034560-77/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAE,034560-78/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAF,034560-79/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAG,034560-80/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAH,034560-81/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAI,034560-83/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAJ,034560-84/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAK,034560-85/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAL,034560-86/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAM,034560-87/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAN,034560-88/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAO,034560-89/00-009, ,1,1.0,LH,300.0,600.0,LH
AAAxbuAAEAAAC8WAAP,034560-60/00-010, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8hABS,00A122-60/00-048,GR050,1,0.6,LH,600.0,900.0,LH
AAAxbuAAEAAAC8hABT,00A122-60/00-048,GR052,2,0.9,LH,900.0,1200.0,LH
AAAxbuAAEAAAC8hABU,00A122-60/00-048,GR125,3,1.2,LH,1200.0,1500.0,LH
AAAxbuAAEAAAC8hABV,00A122-60/00-049,GR050,1,0.6,LH,600.0,900.0,LH
AAAxbuAAEAAAC8hABW,00A122-60/00-049,GR052,2,0.9,LH,900.0,1200.0,LH
AAAxbuAAEAAAC8hABX,00A122-60/00-049,GR125,3,1.2,LH,1200.0,1500.0,LH
AAAxbuAAEAAAC8hABY,005322-60/00-001, ,0,50.0,GH,200.0,400.0,LH
AAAxbuAAEAAAC8hABZ,005322-60/00-002, ,0,50.0,GH,200.0,400.0,LH
AAAxbuAAEAAAC8hABa,005322-60/00-003, ,0,50.0,GH,200.0,400.0,LH
AAAxbuAAEAAAC8hABb,00A076-60/01-001, ,1,0.6,LH,200.0,400.0,LH
AAAxbuAAEAAAC8hABc,008252-60/00-001, ,1,50.0,C5,,,
AAAxbuAAEAAAC8hABd,008252-60/00-002, ,1,120.0,CQ,,,
AAAxbuAAEAAAC8hABe,008252-60/00-004,GR125,3,150.0,CQ,,,
AAAxbuAAEAAAC8hABf,008252-60/00-004,GR050,1,90.0,CQ,,,
AAAxbuAAEAAAC8hABg,008252-60/00-004,GR052,2,120.0,CQ,,,
AAAxbuAAEAAAC8hABh,008252-60/00-005,GR125,3,150.0,CQ,,,
AAAxbuAAEAAAC8hABi,008252-60/00-005,GR050,1,90.0,CQ,,,
AAAxbuAAEAAAC8hABj,008252-60/00-005,GR052,2,120.0,CQ,,,
AAAxbuAAEAAAC8hABk,008252-60/00-006, ,1,90.0,CQ,,,
AAAxbuAAEAAAC8hABl,008252-60/00-007,GR125,3,150.0,CQ,,,
AAAxbuAAEAAAC8hABm,008252-60/00-007,GR050,1,90.0,CQ,,,
AAAxbuAAEAAAC8hABn,008252-60/00-007,GR052,2,120.0,CQ,,,
AAAxbuAAEAAAC8hABo,008252-60/00-009,GR052,2,120.0,CQ,,,
AAAxbuAAEAAAC8hABp,008252-60/00-009,GR125,3,150.0,CQ,,,
AAAxbuAAEAAAC8hABq,008252-60/00-009,GR050,1,90.0,CQ,,,
AAAxbuAAEAAAC8hABr,008252-60/00-010,GR052,2,120.0,CQ,,,
AAAxbuAAEAAAC8hABs,008252-60/00-010,GR125,3,150.0,CQ,,,
AAAxbuAAEAAAC8hABt,008252-60/00-010,GR050,1,90.0,CQ,,,
AAAxbuAAEAAAC8hABu,00A766-60/00-001, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hABv,00A766-61/00-001, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hABw,00A766-60/00-003, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hABx,00A766-61/00-003, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hABy,00A766-60/00-005, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hABz,00A766-61/00-005, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB0,00A766-60/00-007, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB1,00A766-61/00-007, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB2,00A766-60/00-012, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB3,00A766-61/00-012, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB4,00A766-60/00-014, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB5,00A766-61/00-014, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB6,00A766-60/00-015, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB7,00A766-61/00-015, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB8,00A766-60/00-017, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB9,00A766-61/00-017, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB+,00A766-60/00-019, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hAB/,00A766-61/00-019, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hACA,00A766-60/00-021, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hACB,00A766-61/00-021, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hACC,00A766-60/00-026, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hACD,00A766-61/00-026, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hACE,00A766-60/00-028, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hACF,00A766-61/00-028, ,1,0.56,CQ,60.0,100.0,CQ
AAAxbuAAEAAAC8hACG,00A106-60/00-001, ,1,30.0,CQ,,,
AAAxbuAAEAAAC8hACH,00A106-61/00-001, ,1,30.0,CQ,,,
AAAxbuAAEAAAC8hACI,00A106-60/00-002, ,1,30.0,CQ,,,
AAAxbuAAEAAAC8hACJ,00A106-61/00-002, ,1,30.0,CQ,,,
AAAxbuAAEAAAC8hACK,00A107-60/00-001, ,1,2.3,CQ,,30.0,CQ
AAAxbuAAEAAAC8hACL,00A107-61/00-001, ,1,2.3,CQ,,30.0,CQ
AAAxbuAAEAAAC8hACM,00A107-60/00-002, ,1,2.3,CQ,,30.0,CQ
AAAxbuAAEAAAC8hACN,00A107-61/00-002, ,1,2.3,CQ,,30.0,CQ
AAAxbuAAEAAAC8hACO,00A351-60/00-001, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8hACP,00A351-60/00-002, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8hACQ,00A351-60/00-003, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8hACR,00A351-60/00-004, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8hACS,00A351-60/00-005, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8hACT,00A351-60/00-006, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8hACU,00A351-60/00-007, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8iAAA,034560-72/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAB,034560-73/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAC,034560-74/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAD,034560-75/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAE,034560-76/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAF,034560-77/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAG,034560-78/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAH,034560-79/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAI,034560-80/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAJ,034560-81/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAK,034560-83/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAL,034560-84/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAM,034560-85/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAN,034560-86/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAO,034560-87/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAP,034560-88/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAQ,034560-89/00-028, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAR,034560-60/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAS,034560-61/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAT,034560-62/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAU,034560-63/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAV,034560-66/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAW,034560-69/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAX,034560-72/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAY,034560-73/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAZ,034560-74/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAa,034560-75/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAb,034560-76/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8iAAc,034560-77/00-029, ,1,1.0,LH,200.0,600.0,LH
AAAxbuAAEAAAC8OAAj,024646-65/00-010, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAk,024646-66/00-010, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAl,024646-67/00-010, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAm,024646-60/00-011, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAn,024646-62/00-011, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAo,024646-63/00-011, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAp,024646-65/00-011, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAq,024646-66/00-011, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAr,024646-67/00-011, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAs,024646-60/00-012, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAt,024646-62/00-012, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAu,024646-63/00-012, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAv,024646-65/00-012, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAw,024646-66/00-012, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAx,024646-67/00-012, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAy,024646-60/00-013, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAAz,024646-62/00-013, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA0,024646-63/00-013, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA1,024646-65/00-013, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA2,024646-66/00-013, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA3,024646-67/00-013, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA4,024646-60/00-014, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA5,024646-62/00-014, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA6,024646-63/00-014, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA7,024646-65/00-014, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA8,024646-66/00-014, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA9,024646-67/00-014, ,1,100.0,CQ,,,
AAAxbuAAEAAAC8OAA+,00B085-60/00-001, ,1,0.4,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OAA/,00B085-61/00-001, ,1,0.4,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABA,00B085-62/00-001, ,1,0.4,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABB,00B085-60/00-002, ,1,0.4,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABC,00B085-61/00-002, ,1,0.4,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABD,00B085-62/00-002, ,1,0.4,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABE,00B085-60/00-003, ,1,0.6,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABF,00B085-61/00-003, ,1,0.6,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABG,00B085-62/00-003, ,1,0.6,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABH,00B085-60/00-004, ,1,0.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABI,00B085-61/00-004, ,1,0.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABJ,00B085-62/00-004, ,1,0.5,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABK,00B085-60/00-005, ,1,0.4,LH,200.0,400.0,LH
AAAxbuAAEAAAC8OABL,00B085-61/00-005, ,1,0.4,LH,200.0,400.0,LH
AAAxbuAAEAAADcjAAy,026330-00/00-001, ,1,1.0,LH,200.0,400.0,LH
AAAxbuAAEAAADcjAAz,036218-00/01-001, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAADcjAA0,036218-00/02-003, ,1,1.5,LH,100.0,400.0,LH
AAAxbuAAEAAADcjAA1,036218-00/03-001, ,1,1.5,LH,200.0,400.0,LH
AAAxbuAAEAAADcjAA2,00B526-00/00-001, ,1,4.0,KP,,,
AAAxbuAAEAAADcjAA3,00B526-00/00-002, ,1,2.0,KP,,,
AAAxbuAAEAAADcjAA4,00B526-00/00-003, ,1,15.0,KP,,,
AAAxbuAAEAAADcjAA5,00B526-00/00-004, ,1,30.0,KP,,,
AAAxbuAAEAAADcjAA6,00A494-00/00-001,MD6,1,4.2,L1,,,
AAAxbuAAEAAADcjAA7,027207-00/02-001, ,1,4.0,LH,,1000.0,LH
AAAxbuAAEAAADcjAA8,027207-00/02-002, ,1,4.0,LH,,1000.0,LH
AAAxbuAAEAAADcjAA9,027207-00/02-003, ,1,4.0,LH,,1000.0,LH
AAAxbuAAEAAADcjAA+,027207-00/02-004, ,1,4.0,LH,,1000.0,LH
AAAxbuAAEAAADcjAA/,044788-00/00-001, ,1,0.02,KH,150.0,400.0,LH
AAAxbuAAEAAADcjABA,006823-00/00-008,GR052,2,0.6,LH,,,
AAAxbuAAEAAADcjABB,006823-00/00-008,GR050,1,0.4,LH,,,
AAAxbuAAEAAADcjABC,006823-00/01-001,GR050,1,0.4,LH,1000.0,1000.0,LH
AAAxbuAAEAAADcjABD,007136-00/00-001, ,1,20.0,LH,,,
AAAxbuAAEAAADcjABE,007136-00/00-002, ,1,20.0,LH,,,
AAAxbuAAEAAADcjABF,007136-00/00-003, ,1,15.0,LH,,50.0,LH
AAAxbuAAEAAADcjABG,007136-00/00-004, ,1,15.0,LH,,50.0,LH
AAAxbuAAEAAADcjABH,007136-00/00-005, ,1,15.0,LH,200.0,300.0,LH
AAAxbuAAEAAADcjABI,007136-00/00-006, ,1,15.0,LH,200.0,300.0,LH
AAAxbuAAEAAADcjABJ,007136-00/00-007, ,1,15.0,LH,200.0,300.0,LH
AAAxbuAAEAAADcjABK,007136-00/00-008, ,1,15.0,LH,200.0,300.0,LH
AAAxbuAAEAAADcjABL,007136-00/00-009, ,1,15.0,LH,,50.0,LH
AAAxbuAAEAAADcjABM,007136-00/00-010, ,1,15.0,LH,,50.0,LH
AAAxbuAAEAAADcjABN,007136-00/01-001,AWEM,1,20.0,LH,,,
AAAxbuAAEAAADcjABO,007136-00/01-002, ,1,20.0,LH,,,
AAAxbuAAEAAADcjABP,00A304-00/00-001, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABQ,00A304-00/00-002, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABR,00A304-00/00-003, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABS,00A304-00/00-004, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABT,00A304-00/00-005, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABU,00A304-00/00-006, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABV,00A304-00/00-007, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABW,00A304-00/00-008, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABX,00A304-00/00-009, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABY,00A304-00/00-010, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABZ,00A304-00/00-011, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABa,00A304-00/00-012, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABb,00A304-00/00-013, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABc,00A304-00/00-014, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABd,00A304-00/00-015, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABe,00A304-00/00-016, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABf,00A304-00/00-017, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABg,00A304-00/00-018, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABh,00A304-00/00-019, ,1,1.0,KH,400.0,600.0,LH
AAAxbuAAEAAADcjABi,00A304-00/00-020, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABj,00A304-00/00-021, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABk,00A304-00/00-022, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABl,00A304-00/00-023, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABm,00A304-00/00-024, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABn,00A304-00/00-025, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABo,00A304-00/00-026, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABp,00A304-00/00-027, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABq,00A304-00/00-028, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABr,00A304-00/00-029, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABs,00A304-00/00-030, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABt,00A304-00/00-031, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABu,00A304-00/00-032, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABv,00A304-00/00-033, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABw,00A304-00/00-034, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABx,00A304-00/00-035, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABy,00A304-00/00-036,GR201,2,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjABz,00A304-00/00-036,GR100,1,0.5,KH,200.0,600.0,LH
AAAxbuAAEAAADcjAB0,00A304-00/00-037,GR201,2,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjAB1,00A304-00/00-037,GR100,1,0.5,KH,200.0,600.0,LH
AAAxbuAAEAAADcjAB2,00A304-00/00-038, ,1,0.33,K5,500.0,500.0,L5
AAAxbuAAEAAADcjAB3,00A304-00/00-039, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjAB4,00A304-00/00-040, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjAB5,00A304-00/00-041, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjAB6,00A304-00/00-042, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjAB7,00A304-00/00-043, ,1,0.33,K5,500.0,500.0,L5
AAAxbuAAEAAADcjAB8,00A304-00/00-044, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjAB9,00A304-00/00-045, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjAB+,00A304-00/00-046, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjAB/,00A304-00/00-047, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjACA,00A304-00/00-048, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjACB,00A304-00/00-049, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjACC,00A304-00/00-050, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjACD,00A304-00/00-051, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADcjACE,00A304-00/00-052, ,1,1.0,KH,400.0,1000.0,LH
AAAxbuAAEAAADrLAAj,025180-60/00-003, ,0,0.5,KH,200.0,400.0,LH
AAAxbuAAEAAADrLAAk,025180-60/00-004, ,0,1.0,KH,300.0,600.0,LH
AAAxbuAAEAAADrLAAl,043099-60/00-001,GR050,1,3.0,KH,600.0,600.0,LH
AAAxbuAAEAAADrLAAm,043099-61/00-001,GR050,1,3.0,KH,600.0,600.0,LH
AAAxbuAAEAAADrLAAn,043099-62/00-001,GR050,1,3.0,KH,600.0,600.0,LH
AAAxbuAAEAAADrLAAo,043099-63/00-001,GR050,1,3.0,KH,600.0,600.0,LH
AAAxbuAAEAAADrLAAp,043099-64/00-001,GR050,1,3.0,KH,600.0,600.0,LH
AAAxbuAAEAAADrLAAq,043099-65/00-001,GR050,1,3.0,KH,600.0,600.0,LH
AAAxbuAAEAAADrLAAr,043099-60/00-001,GR052,2,4.5,KH,900.0,900.0,LH
AAAxbuAAEAAADrLAAs,043099-61/00-001,GR052,2,4.5,KH,900.0,900.0,LH
AAAxbuAAEAAADrLAAt,043099-62/00-001,GR052,2,4.5,KH,900.0,900.0,LH
AAAxbuAAEAAADrLAAu,043099-63/00-001,GR052,2,4.5,KH,900.0,900.0,LH
AAAxbuAAEAAADrLAAv,043099-64/00-001,GR052,2,4.5,KH,900.0,900.0,LH
AAAxbuAAEAAADrLAAw,043099-65/00-001,GR052,2,4.5,KH,900.0,900.0,LH
AAAxbuAAEAAADrLAAx,043099-60/00-001,GR125,3,6.0,KH,1200.0,1200.0,LH
AAAxbuAAEAAADrLAAy,043099-61/00-001,GR125,3,6.0,KH,1200.0,1200.0,LH
AAAxbuAAEAAADrLAAz,043099-62/00-001,GR125,3,6.0,KH,1200.0,1200.0,LH
AAAxbuAAEAAADrLAA0,043099-63/00-001,GR125,3,6.0,KH,1200.0,1200.0,LH
AAAxbuAAEAAADrLAA1,043099-64/00-001,GR125,3,6.0,KH,1200.0,1200.0,LH
AAAxbuAAEAAADrLAA2,043099-65/00-001,GR125,3,6.0,KH,1200.0,1200.0,LH
AAAxbuAAEAAADrLAA3,043099-60/00-002,GR050,1,30.0,GX,6.0,6.0,LA
AAAxbuAAEAAADrLAA4,043099-61/00-002,GR050,1,30.0,GX,6.0,6.0,LA
AAAxbuAAEAAADrLAA5,043099-62/00-002,GR050,1,30.0,GX,6.0,6.0,LA
AAAxbuAAEAAADrLAA6,043099-63/00-002,GR050,1,30.0,GX,6.0,6.0,LA
AAAxbuAAEAAADrLAA7,043099-64/00-002,GR050,1,30.0,GX,6.0,6.0,LA
AAAxbuAAEAAADrLAA8,043099-65/00-002,GR050,1,30.0,GX,6.0,6.0,LA
AAAxbuAAEAAADrLAA9,043099-60/00-002,GR052,2,45.0,GX,9.0,9.0,LA
AAAxbuAAEAAADrLAA+,043099-61/00-002,GR052,2,45.0,GX,9.0,9.0,LA
AAAxbuAAEAAADrLAA/,043099-62/00-002,GR052,2,45.0,GX,9.0,9.0,LA
AAAxbuAAEAAADrLABA,043099-63/00-002,GR052,2,45.0,GX,9.0,9.0,LA
AAAxbuAAEAAADrLABB,043099-64/00-002,GR052,2,45.0,GX,9.0,9.0,LA
