m_row$$,awg_id,kultur,ausgenommen,sortier_nr
AAAxb2AAEAAACWRABr,024798-60/00-009,CUUPO,N,1.0
AAAxb2AAEAAACWRABs,024798-60/00-010,NNNKK,N,1.0
AAAxb2AAEAAACWRABt,024798-60/00-011,NNNKK,N,1.0
AAAxb2AAEAAACWRABu,024798-60/00-012,NNNKB,N,1.0
AAAxb2AAEAAACWRABv,024798-60/00-012,BRSPK,J,2.0
AAAxb2AAEAAACWRABw,024798-60/00-013,NNNKL,N,1.0
AAAxb2AAEAAACWRABx,024798-60/00-014,PAPSO,N,1.0
AAAxb2AAEAAACWRABy,024798-60/00-015,FOEVA,N,1.0
AAAxb2AAEAAACWRABz,024798-60/00-016,FOEVA,N,1.0
AAAxb2AAEAAACWRAB0,024798-60/00-017,BRSRR,N,1.0
AAAxb2AAEAAACWRAB1,024798-60/00-017,BRSNA,N,2.0
AAAxb2AAEAAACWRAB2,024798-60/00-018,ASPOF,N,1.0
AAAxb2AAEAAACWRAB3,024798-60/00-019,ASPOF,N,1.0
AAAxb2AAEAAACWRAB4,024798-60/01-001,NIOTA,N,1.0
AAAxb2AAEAAACWRAB5,024798-60/02-001,ASPOG,N,1.0
AAAxb2AAEAAACWRAB6,024798-60/03-001,BRSOG,N,1.0
AAAxb2AAEAAACWRAB7,024798-60/03-002,CUUMO,N,1.0
AAAxb2AAEAAACWRAB8,024798-60/03-002,CUUMX,N,2.0
AAAxb2AAEAAACWRAB9,024798-60/03-002,CUUPE,N,3.0
AAAxb2AAEAAACWRAB+,024798-60/04-001,CUUPG,N,1.0
AAAxb2AAEAAACWRAB/,024798-60/05-001,APUGD,N,1.0
AAAxb2AAEAAACWRACA,024798-60/06-001,APUGR,N,1.0
AAAxb2AAEAAACWRACB,024798-60/06-002,APUGR,N,1.0
AAAxb2AAEAAACWRACC,024798-60/06-003,APUGS,N,1.0
AAAxb2AAEAAACWRACD,024798-60/07-001,SPQOL,N,1.0
AAAxb2AAEAAACWRACE,024798-60/08-001,GLXMA,N,1.0
AAAxb2AAEAAACWRACF,024798-60/09-001,MATSS,N,1.0
AAAxb2AAEAAACWRACG,024798-60/09-002,PLALA,N,1.0
AAAxb2AAEAAACWRACH,024798-60/09-003,AFEGR,N,1.0
AAAxb2AAEAAACWRACI,024798-60/09-004,PARCR,N,1.0
AAAxb2AAEAAACWRACJ,024798-60/10-001,OCIBA,N,1.0
AAAxb2AAEAAACWRACK,024798-60/10-002,TOPMA,N,1.0
AAAxb2AAEAAACWRACL,024798-60/10-003,ANRCE,N,1.0
AAAxb2AAEAAACWgACA,008629-65/00-039,FRAAN,J,2.0
AAAxb2AAEAAACWgACB,008629-60/00-040,NNNOB,N,1.0
AAAxb2AAEAAACWgACC,008629-61/00-040,NNNOB,N,1.0
AAAxb2AAEAAACWgACD,008629-62/00-040,NNNOB,N,1.0
AAAxb2AAEAAACWgACE,008629-63/00-040,NNNOB,N,1.0
AAAxb2AAEAAACWgACF,008629-64/00-040,NNNOB,N,1.0
AAAxb2AAEAAACWgACG,008629-65/00-040,NNNOB,N,1.0
AAAxb2AAEAAACWgACH,008629-60/00-040,FRAAN,J,2.0
AAAxb2AAEAAACWgACI,008629-61/00-040,FRAAN,J,2.0
AAAxb2AAEAAACWgACJ,008629-62/00-040,FRAAN,J,2.0
AAAxb2AAEAAACWgACK,008629-63/00-040,FRAAN,J,2.0
AAAxb2AAEAAACWgACL,008629-64/00-040,FRAAN,J,2.0
AAAxb2AAEAAACWgACM,008629-65/00-040,FRAAN,J,2.0
AAAxb2AAEAAACWgACN,008629-60/00-041,NNNZZ,N,1.0
AAAxb2AAEAAACWgACO,008629-61/00-041,NNNZZ,N,1.0
AAAxb2AAEAAACWgACP,008629-62/00-041,NNNZZ,N,1.0
AAAxb2AAEAAACWgACQ,008629-63/00-041,NNNZZ,N,1.0
AAAxb2AAEAAACWgACR,008629-64/00-041,NNNZZ,N,1.0
AAAxb2AAEAAACWgACS,008629-65/00-041,NNNZZ,N,1.0
AAAxb2AAEAAACWgACT,008629-60/00-041,ROSSS,N,
AAAxb2AAEAAACWgACU,008629-61/00-041,ROSSS,N,
AAAxb2AAEAAACWgACV,008629-62/00-041,ROSSS,N,
AAAxb2AAEAAACWgACW,008629-63/00-041,ROSSS,N,
AAAxb2AAEAAACWgACX,008629-64/00-041,ROSSS,N,
AAAxb2AAEAAACWgACY,008629-65/00-041,ROSSS,N,
AAAxb2AAEAAACWgACZ,008629-60/00-042,NNNZZ,N,1.0
AAAxb2AAEAAACWgACa,008629-61/00-042,NNNZZ,N,1.0
AAAxb2AAEAAACWgACb,008629-62/00-042,NNNZZ,N,1.0
AAAxb2AAEAAACWgACc,008629-63/00-042,NNNZZ,N,1.0
AAAxb2AAEAAACWgACd,008629-64/00-042,NNNZZ,N,1.0
AAAxb2AAEAAACWgACe,008629-65/00-042,NNNZZ,N,1.0
AAAxb2AAEAAACWgACf,008629-60/00-042,ROSSS,N,
AAAxb2AAEAAACWgACg,008629-61/00-042,ROSSS,N,
AAAxb2AAEAAACWgACh,008629-62/00-042,ROSSS,N,
AAAxb2AAEAAACWgACi,008629-63/00-042,ROSSS,N,
AAAxb2AAEAAACWgACj,008629-64/00-042,ROSSS,N,
AAAxb2AAEAAACWgACk,008629-65/00-042,ROSSS,N,
AAAxb2AAEAAACWgACl,008629-60/00-043,NNNZZ,N,1.0
AAAxb2AAEAAACWgACm,008629-61/00-043,NNNZZ,N,1.0
AAAxb2AAEAAACWgACn,008629-62/00-043,NNNZZ,N,1.0
AAAxb2AAEAAACWgACo,008629-63/00-043,NNNZZ,N,1.0
AAAxb2AAEAAACWgACp,008629-64/00-043,NNNZZ,N,1.0
AAAxb2AAEAAACWgACq,008629-65/00-043,NNNZZ,N,1.0
AAAxb2AAEAAACWgACr,008629-60/00-043,ROSSS,N,2.0
AAAxb2AAEAAACWgACs,008629-61/00-043,ROSSS,N,2.0
AAAxb2AAEAAACWgACt,008629-62/00-043,ROSSS,N,2.0
AAAxb2AAEAAACWgACu,008629-63/00-043,ROSSS,N,2.0
AAAxb2AAEAAACWgACv,008629-64/00-043,ROSSS,N,2.0
AAAxb2AAEAAACWgACw,008629-65/00-043,ROSSS,N,2.0
AAAxb2AAEAAACWgACx,008629-60/00-044,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAA,007507-64/00-009,YMBAM,N,1.0
AAAxb2AAEAAACWhAAB,007507-60/00-010,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAC,007507-61/00-010,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAD,007507-62/00-010,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAE,007507-63/00-010,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAF,007507-64/00-010,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAG,007507-60/00-011,NNNVV,N,1.0
AAAxb2AAEAAACWhAAH,007507-61/00-011,NNNVV,N,1.0
AAAxb2AAEAAACWhAAI,007507-62/00-011,NNNVV,N,1.0
AAAxb2AAEAAACWhAAJ,007507-63/00-011,NNNVV,N,1.0
AAAxb2AAEAAACWhAAK,007507-64/00-011,NNNVV,N,1.0
AAAxb2AAEAAACWhAAL,007507-60/00-012,NNNOB,N,1.0
AAAxb2AAEAAACWhAAM,007507-61/00-012,NNNOB,N,1.0
AAAxb2AAEAAACWhAAN,007507-62/00-012,NNNOB,N,1.0
AAAxb2AAEAAACWhAAO,007507-63/00-012,NNNOB,N,1.0
AAAxb2AAEAAACWhAAP,007507-64/00-012,NNNOB,N,1.0
AAAxb2AAEAAACWhAAQ,007507-60/00-012,FRAAN,J,2.0
AAAxb2AAEAAACWhAAR,007507-61/00-012,FRAAN,J,2.0
AAAxb2AAEAAACWhAAS,007507-62/00-012,FRAAN,J,2.0
AAAxb2AAEAAACWhAAT,007507-63/00-012,FRAAN,J,2.0
AAAxb2AAEAAACWhAAU,007507-64/00-012,FRAAN,J,2.0
AAAxb2AAEAAACWhAAV,007507-60/00-013,NNNVV,N,1.0
AAAxb2AAEAAACWhAAW,007507-61/00-013,NNNVV,N,1.0
AAAxb2AAEAAACWhAAX,007507-62/00-013,NNNVV,N,1.0
AAAxb2AAEAAACWhAAY,007507-63/00-013,NNNVV,N,1.0
AAAxb2AAEAAACWhAAZ,007507-64/00-013,NNNVV,N,1.0
AAAxb2AAEAAACWhAAa,007507-60/00-014,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAb,007507-61/00-014,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAc,007507-62/00-014,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAd,007507-63/00-014,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAe,007507-64/00-014,NNNZZ,N,1.0
AAAxb2AAEAAACWhAAf,007507-60/00-015,NNNOG,N,1.0
AAAxb2AAEAAACWhAAg,007507-61/00-015,NNNOG,N,1.0
AAAxb2AAEAAACWhAAh,007507-62/00-015,NNNOG,N,1.0
AAAxb2AAEAAACWhAAi,007507-63/00-015,NNNOG,N,1.0
AAAxb2AAEAAACWhAAj,007507-64/00-015,NNNOG,N,1.0
AAAxb2AAEAAACWhAAk,007507-60/00-016,NNNZG,N,1.0
AAAxb2AAEAAACWhAAl,007507-61/00-016,NNNZG,N,1.0
AAAxb2AAEAAACWhAAm,007507-62/00-016,NNNZG,N,1.0
AAAxb2AAEAAACWhAAn,007507-63/00-016,NNNZG,N,1.0
AAAxb2AAEAAACWhAAo,007507-64/00-016,NNNZG,N,1.0
AAAxb2AAEAAACWhAAp,007507-60/00-017,NNNZW,N,1.0
AAAxb2AAEAAACWhAAq,007507-61/00-017,NNNZW,N,1.0
AAAxb2AAEAAACWhAAr,007507-62/00-017,NNNZW,N,1.0
AAAxb2AAEAAACWhAAs,007507-63/00-017,NNNZW,N,1.0
AAAxb2AAEAAACWhAAt,007507-64/00-017,NNNZW,N,1.0
AAAxb2AAEAAACWhAAu,007507-60/01-001,YMBAM,N,1.0
AAAxb2AAEAAACWhAAv,007507-61/01-001,YMBAM,N,1.0
AAAxb2AAEAAACWhAAw,007507-62/01-001,YMBAM,N,1.0
AAAxb2AAEAAACWlAA5,024645-68/00-007,NNNZZ,N,1.0
AAAxb2AAEAAACWlAA6,024645-69/00-007,NNNZZ,N,1.0
AAAxb2AAEAAACWlAA7,024645-70/00-007,NNNZZ,N,1.0
AAAxb2AAEAAACWlAA8,024645-71/00-007,NNNZZ,N,1.0
AAAxb2AAEAAACWlAA9,024645-72/00-007,NNNZZ,N,1.0
AAAxb2AAEAAACWlAA+,024645-60/00-008,NNNZG,N,1.0
AAAxb2AAEAAACW4AAe,007943-60/00-001,TRZAW,N,1.0
AAAxb2AAEAAACW4AAf,007943-60/00-002,HORVW,N,1.0
AAAxb2AAEAAACW4AAg,007943-60/00-003,HORVW,N,1.0
AAAxb2AAEAAACW4AAh,007943-60/01-001,TRZAS,N,1.0
AAAxb2AAEAAACW4AAi,007943-60/01-002,HORVS,N,1.0
AAAxb2AAEAAACW4AAj,007943-60/01-003,AVESS,N,1.0
AAAxb2AAEAAACW4AAk,007943-60/01-004,SECCE,N,1.0
AAAxb2AAEAAACW4AAl,007943-60/01-005,TTLSS,N,1.0
AAAxb2AAEAAACW4AAm,007943-60/01-006,TRZDU,N,1.0
AAAxb2AAEAAACW4AAn,007943-60/01-007,GGGGG,N,1.0
AAAxb2AAEAAACW4AAo,008484-60/00-001,TRZAW,N,1.0
AAAxb2AAEAAACW4AAp,008484-61/00-001,TRZAW,N,1.0
AAAxb2AAEAAACW4AAq,008484-62/00-001,TRZAW,N,1.0
AAAxb2AAEAAACW4AAr,008484-60/00-002,HORVW,N,1.0
AAAxb2AAEAAACW4AAs,008484-61/00-002,HORVW,N,1.0
AAAxb2AAEAAACW4AAt,008484-62/00-002,HORVW,N,1.0
AAAxb2AAEAAACW4AAu,008484-60/01-001,HORVS,N,1.0
AAAxb2AAEAAACW4AAv,008484-61/01-001,HORVS,N,1.0
AAAxb2AAEAAACW4AAw,008484-62/01-001,HORVS,N,1.0
AAAxb2AAEAAACW4AAx,00A771-60/00-001,TRZAW,N,1.0
AAAxb2AAEAAACW4AAy,00A771-60/00-001,HORVW,N,2.0
AAAxb2AAEAAACW4AAz,00A771-60/00-002,TRZAW,N,1.0
AAAxb2AAEAAACW4AA0,00A771-60/00-002,HORVW,N,2.0
AAAxb2AAEAAACW4AA1,00A771-60/00-003,TRZAW,N,1.0
AAAxb2AAEAAACW4AA2,00A771-60/00-003,HORVW,N,2.0
AAAxb2AAEAAACW4AA3,00A771-60/00-004,AVESW,N,1.0
AAAxb2AAEAAACW4AA4,00A771-60/00-004,SECCW,N,2.0
AAAxb2AAEAAACW4AA5,00A771-60/00-004,TTLWI,N,3.0
AAAxb2AAEAAACW4AA6,00A771-60/00-005,TRZAS,N,1.0
AAAxb2AAEAAACW4AA7,00A771-60/00-005,TRZDS,N,2.0
AAAxb2AAEAAACW4AA8,00A771-60/00-005,HORVS,N,3.0
AAAxb2AAEAAACW4AA9,00A771-60/00-006,AVESA,N,1.0
AAAxb2AAEAAACW4AA+,00A771-60/00-007,ZEAMX,N,1.0
AAAxb2AAEAAACW4AA/,00A771-60/00-008,NNNFW,N,1.0
AAAxb2AAEAAACW4ABA,00A771-60/00-009,NNNFW,N,1.0
AAAxb2AAEAAACW4ABB,00A771-60/00-010,NNNFW,N,1.0
AAAxb2AAEAAACW4ABC,00A771-60/00-011,NNNFW,N,1.0
AAAxb2AAEAAACW4ABD,00A940-60/00-001,TRZAW,N,1.0
AAAxb2AAEAAACW4ABE,00A940-60/00-001,HORVW,N,2.0
AAAxb2AAEAAACW4ABF,00A940-60/00-002,AVESW,N,1.0
AAAxb2AAEAAACW4ABG,00A940-60/00-002,SECCW,N,2.0
AAAxb2AAEAAACW4ABH,00A940-60/00-002,TTLWI,N,3.0
AAAxb2AAEAAACW4ABI,00A940-60/00-002,TRZDW,N,4.0
AAAxb2AAEAAACW4ABJ,00A940-60/00-003,TRZAS,N,1.0
AAAxb2AAEAAACW4ABK,00A940-60/00-003,HORVS,N,2.0
AAAxb2AAEAAACW4ABL,00A940-60/00-004,AVESA,N,1.0
AAAxb2AAEAAACW4ABM,00A940-60/00-005,ZEAMX,N,1.0
AAAxb2AAEAAACW4ABN,00A940-60/00-006,NNNFW,N,1.0
AAAxb2AAEAAACW4ABO,00A940-60/00-007,NNNFW,N,1.0
AAAxb2AAEAAACW4ABP,00A940-60/01-001,SAXSS,N,1.0
AAAxb2AAEAAACW4ABQ,00A940-60/01-002,NNNWL,N,1.0
AAAxb2AAEAAACW4ABR,00A940-60/01-002,NNNWN,N,2.0
AAAxb2AAEAAACW4ABS,00A940-60/01-003,MISSS,N,1.0
AAAxb2AAEAAACW4ABT,007839-60/23-002,BEAVC,N,1.0
AAAxb2AAEAAACW4ABU,007839-61/23-002,BEAVC,N,1.0
AAAxb2AAEAAACW4ABV,006796-60/00-001,YMBAM,N,1.0
AAAxb2AAEAAACW4ABW,006796-61/00-001,YMBAM,N,1.0
AAAxb2AAEAAACW4ABX,006796-62/00-001,YMBAM,N,1.0
AAAxb2AAEAAACW4ABY,006796-60/00-002,YMBAM,N,1.0
AAAxb2AAEAAACW4ABZ,006796-61/00-002,YMBAM,N,1.0
AAAxb2AAEAAACW4ABa,006796-62/00-002,YMBAM,N,1.0
AAAxb2AAEAAACW4ABb,006796-60/00-003,NNNZG,N,1.0
AAAxb2AAEAAACW4ABc,006796-61/00-003,NNNZG,N,1.0
AAAxb2AAEAAACW4ABd,006796-62/00-003,NNNZG,N,1.0
AAAxb2AAEAAACW4ABe,006796-60/00-005,NNNOG,N,1.0
AAAxb2AAEAAACW4ABf,006796-61/00-005,NNNOG,N,1.0
AAAxb2AAEAAACW4ABg,006796-62/00-005,NNNOG,N,1.0
AAAxb2AAEAAACW4ABh,024218-60/00-001,TRZSS,N,1.0
AAAxb2AAEAAACW4ABi,024218-60/00-001,SECCE,N,3.0
AAAxb2AAEAAACW4ABj,024218-60/00-001,TTLSS,N,2.0
AAAxb2AAEAAACW4ABk,024218-60/00-002,NNNGE,N,1.0
AAAxb2AAEAAACW4ABl,024218-60/00-003,HORVX,N,
AAAxb2AAEAAACW4ABm,024218-60/00-003,AVESS,N,2.0
AAAxb2AAEAAACW4ABn,024218-60/00-004,BRSNN,N,1.0
AAAxb2AAEAAACW4ABo,024218-60/00-005,BRSNN,N,1.0
AAAxb2AAEAAACW4ABp,00B501-60/00-001,ZEAMX,N,1.0
AAAxb2AAEAAACW4ABq,00B501-60/00-003,SOLTU,N,1.0
AAAxb2AAEAAACW4ABr,033775-60/00-001,VITVI,N,1.0
AAAxb2AAEAAACW4ABs,033775-61/00-001,VITVI,N,1.0
AAAxb2AAEAAACW4ABt,006914-60/00-001,TRZAW,N,2.0
AAAxb2AAEAAACW4ABu,006914-61/00-001,TRZAW,N,2.0
AAAxb2AAEAAACW4ABv,006914-62/00-001,TRZAW,N,2.0
AAAxb2AAEAAACW4ABw,006914-63/00-001,TRZAW,N,2.0
AAAxb2AAEAAACW4ABx,006914-64/00-001,TRZAW,N,2.0
AAAxb2AAEAAACW4ABy,006914-65/00-001,TRZAW,N,2.0
AAAxb2AAEAAACW4ABz,006914-66/00-001,TRZAW,N,2.0
AAAxb2AAEAAACW4AB0,006914-60/00-001,SECCW,N,3.0
AAAxb2AAEAAACW4AB1,006914-61/00-001,SECCW,N,3.0
AAAxb2AAEAAACW4AB2,006914-62/00-001,SECCW,N,3.0
AAAxb2AAEAAACW4AB3,006914-63/00-001,SECCW,N,3.0
AAAxb2AAEAAACW4AB4,006914-64/00-001,SECCW,N,3.0
AAAxb2AAEAAACW4AB5,006914-65/00-001,SECCW,N,3.0
AAAxb2AAEAAACW4AB6,006914-66/00-001,SECCW,N,3.0
AAAxb2AAEAAACW4AB7,006914-60/00-001,HORVW,N,4.0
AAAxb2AAEAAACW4AB8,006914-61/00-001,HORVW,N,4.0
AAAxb2AAEAAACW4AB9,006914-62/00-001,HORVW,N,4.0
AAAxb2AAEAAACW4AB+,006914-63/00-001,HORVW,N,4.0
AAAxb2AAEAAACW4AB/,006914-64/00-001,HORVW,N,4.0
AAAxb2AAEAAACW4ACA,006914-65/00-001,HORVW,N,4.0
AAAxb2AAEAAACW4ACB,006914-66/00-001,HORVW,N,4.0
AAAxb2AAEAAACW4ACC,006914-60/00-001,TTLWI,N,1.0
AAAxb2AAEAAACW4ACD,006914-61/00-001,TTLWI,N,1.0
AAAxb2AAEAAACW4ACE,006914-62/00-001,TTLWI,N,1.0
AAAxb2AAEAAACW4ACF,006914-63/00-001,TTLWI,N,1.0
AAAxb2AAEAAACW4ACG,006914-64/00-001,TTLWI,N,1.0
AAAxb2AAEAAACW4ACH,006914-65/00-001,TTLWI,N,1.0
AAAxb2AAEAAACW4ACI,006914-66/00-001,TTLWI,N,1.0
AAAxb2AAEAAACW4ACJ,006914-60/00-002,HORVS,N,2.0
AAAxb2AAEAAACW4ACK,006914-61/00-002,HORVS,N,2.0
AAAxb2AAEAAACW4ACL,006914-62/00-002,HORVS,N,2.0
AAAxb2AAEAAACW4ACM,006914-63/00-002,HORVS,N,2.0
AAAxb2AAEAAACW4ACN,006914-64/00-002,HORVS,N,2.0
AAAxb2AAEAAACW4ACO,006914-65/00-002,HORVS,N,2.0
AAAxb2AAEAAACW4ACP,006914-66/00-002,HORVS,N,2.0
AAAxb2AAEAAACW4ACQ,006914-60/00-002,AVESA,N,3.0
AAAxb2AAEAAACW4ACR,006914-61/00-002,AVESA,N,3.0
AAAxb2AAEAAACW4ACS,006914-62/00-002,AVESA,N,3.0
AAAxb2AAEAAACW4ACT,006914-63/00-002,AVESA,N,3.0
AAAxb2AAEAAACW4ACU,006914-64/00-002,AVESA,N,3.0
AAAxb2AAEAAACW4ACV,006914-65/00-002,AVESA,N,3.0
AAAxb2AAEAAACW4ACW,006914-66/00-002,AVESA,N,3.0
AAAxb2AAEAAACW4ACX,006914-60/00-002,TRZAS,N,1.0
AAAxb2AAEAAACW4ACY,006914-61/00-002,TRZAS,N,1.0
AAAxb2AAEAAACW4ACZ,006914-62/00-002,TRZAS,N,1.0
AAAxb2AAEAAACW4ACa,006914-63/00-002,TRZAS,N,1.0
AAAxb2AAEAAACW4ACb,006914-64/00-002,TRZAS,N,1.0
AAAxb2AAEAAACW4ACc,006914-65/00-002,TRZAS,N,1.0
AAAxb2AAEAAACW4ACd,006914-66/00-002,TRZAS,N,1.0
AAAxb2AAEAAACW4ACe,006914-60/00-003,TRZAW,N,2.0
AAAxb2AAEAAACXCABQ,00A452-60/00-010,BEAVF,N,3.0
AAAxb2AAEAAACXCABR,00A452-61/00-010,BEAVF,N,3.0
AAAxb2AAEAAACXCABS,00A452-62/00-010,BEAVF,N,3.0
AAAxb2AAEAAACXCABT,00A452-63/00-010,BEAVF,N,3.0
AAAxb2AAEAAADH6ACe,008628-00/00-042,NNNZZ,N,1.0
AAAxb2AAEAAADH6ACf,008628-00/00-042,ROSSS,N,2.0
AAAxb2AAEAAADH6ACg,008628-00/00-043,NNNZZ,N,1.0
AAAxb2AAEAAADH6ACh,008628-00/00-043,ROSSS,N,2.0
AAAxb2AAEAAADH6ACi,008628-00/00-044,NNNZZ,N,1.0
AAAxb2AAEAAADH6ACj,008628-00/00-044,ROSSS,N,2.0
AAAxb2AAEAAADH6ACk,008628-00/00-045,NNNZZ,N,1.0
AAAxb2AAEAAADH6ACl,008628-00/00-045,ROSSS,N,2.0
AAAxb2AAEAAADH6ACm,008628-00/00-046,NNNZZ,N,1.0
AAAxb2AAEAAADH6ACn,008628-00/00-046,ROSSS,N,2.0
AAAxb2AAEAAADH6ACo,008628-00/00-047,NNNZZ,N,1.0
AAAxb2AAEAAADH6ACp,008628-00/00-047,ROSSS,N,
AAAxb2AAEAAADH6ACq,008628-00/00-048,NNNZZ,N,1.0
AAAxb2AAEAAADH6ACr,008628-00/00-048,ROSSS,N,2.0
AAAxb2AAEAAADH6ACs,008628-00/00-049,ROSSS,N,2.0
AAAxb2AAEAAADH6ACt,008628-00/00-049,NNNZZ,N,1.0
AAAxb2AAEAAADH6ACu,008628-00/00-051,NNNZZ,N,1.0
AAAxb2AAEAAADH6ACv,008628-00/00-051,ROSSS,N,2.0
AAAxb2AAEAAADH6ACw,008628-00/00-052,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAA,008628-00/00-052,ROSSS,N,2.0
AAAxb2AAEAAADH7AAB,008628-00/00-053,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAC,008628-00/00-053,ROSSS,N,
AAAxb2AAEAAADH7AAD,008628-00/00-054,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAE,008628-00/00-054,ROSSS,N,2.0
AAAxb2AAEAAADH7AAF,008628-00/00-055,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAG,008628-00/00-055,ROSSS,N,2.0
AAAxb2AAEAAADH7AAH,008628-00/00-056,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAI,008628-00/00-056,ROSSS,N,2.0
AAAxb2AAEAAADH7AAJ,008628-00/00-057,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAK,008628-00/00-057,ROSSS,N,2.0
AAAxb2AAEAAADH7AAL,008628-00/00-058,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAM,008628-00/00-058,ROSSS,N,2.0
AAAxb2AAEAAADH7AAN,008628-00/00-059,BUXSE,N,1.0
AAAxb2AAEAAADH7AAO,008628-00/00-060,BUXSE,N,1.0
AAAxb2AAEAAADH7AAP,008628-00/00-061,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAQ,008628-00/00-061,ROSSS,N,
AAAxb2AAEAAADH7AAR,008628-00/00-062,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAS,008628-00/00-062,ROSSS,N,2.0
AAAxb2AAEAAADH7AAT,008628-00/00-063,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAU,008628-00/00-063,ROSSS,N,2.0
AAAxb2AAEAAADH7AAV,008628-00/00-065,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAW,008628-00/00-065,ROSSS,N,2.0
AAAxb2AAEAAADH7AAX,008628-00/00-066,NNNZZ,N,1.0
AAAxb2AAEAAADH7AAY,008628-00/00-066,ROSSS,N,2.0
AAAxb2AAEAAADH7AAZ,008629-00/00-001,NNNVV,N,1.0
AAAxb2AAEAAADH7AAa,008629-00/00-002,NNNVV,N,1.0
AAAxb2AAEAAADH7AAb,008629-00/00-003,NNNVV,N,1.0
AAAxb2AAEAAADH7AAc,008629-00/00-004,NNNVV,N,1.0
AAAxb2AAEAAADH7AAd,008629-00/00-005,NNNVV,N,1.0
AAAxb2AAEAAADH7AAe,008629-00/00-006,NNNVV,N,1.0
AAAxb2AAEAAADH7AAf,008629-00/00-007,NNNKF,N,1.0
AAAxb2AAEAAADH7AAg,008629-00/00-008,NNNKF,N,1.0
AAAxb2AAEAAADH7AAh,008629-00/00-009,NNNKF,N,1.0
AAAxb2AAEAAADH7AAi,008629-00/00-010,NNNKF,N,1.0
AAAxb2AAEAAADH7AAj,008629-00/00-011,NNNKF,N,1.0
AAAxb2AAEAAADH7AAk,008629-00/00-012,NNNKF,N,1.0
AAAxb2AAEAAADH7AAl,008629-00/00-013,BRSOX,N,1.0
AAAxb2AAEAAADH7AAm,008629-00/00-014,NNNOK,N,1.0
AAAxb2AAEAAADH7AAn,008629-00/00-015,NNNOK,N,1.0
AAAxb2AAEAAADH7AAo,008629-00/00-016,NNNOK,N,1.0
AAAxb2AAEAAADH7AAp,008629-00/00-018,NNNOS,N,1.0
AAAxb2AAEAAADH7AAq,008629-00/00-019,NNNOS,N,1.0
AAAxb2AAEAAADH7AAr,008629-00/00-020,NNNOS,N,1.0
AAAxb2AAEAAADH7AAs,008629-00/00-022,NNNOK,N,1.0
AAAxb2AAEAAADH7AAt,008629-00/00-023,NNNOK,N,1.0
AAAxb2AAEAAADH7AAu,008629-00/00-024,NNNOK,N,1.0
AAAxb2AAEAAADH7AAv,008629-00/00-026,NNNOS,N,1.0
AAAxb2AAEAAADH7AAw,008629-00/00-027,NNNOS,N,1.0
AAAxb2AAEAAADH7AAx,008629-00/00-028,NNNOS,N,1.0
AAAxb2AAEAAADH7AAy,008629-00/00-030,PYUCO,N,1.0
AAAxb2AAEAAADH7AAz,008629-00/00-031,MABSD,N,1.0
AAAxb2AAEAAADH7AA0,008629-00/00-032,PYUCO,N,1.0
AAAxb2AAEAAADH7AA1,008629-00/00-033,MABSD,N,1.0
AAAxb2AAEAAADH7AA2,008629-00/00-035,NNNOB,N,1.0
AAAxb2AAEAAADH7AA3,008629-00/00-035,FRAAN,J,2.0
AAAxb2AAEAAADH7AA4,008629-00/00-036,NNNOB,N,1.0
AAAxb2AAEAAADH7AA5,008629-00/00-036,FRAAN,J,2.0
AAAxb2AAEAAADH7AA6,008629-00/00-039,NNNOB,N,1.0
AAAxb2AAEAAADH7AA7,008629-00/00-039,FRAAN,J,2.0
AAAxb2AAEAAADH7AA8,008629-00/00-040,NNNOB,N,1.0
AAAxb2AAEAAADH7AA9,008629-00/00-040,FRAAN,J,2.0
AAAxb2AAEAAADH7AA+,008629-00/00-041,NNNZZ,N,1.0
AAAxb2AAEAAADH7AA/,008629-00/00-041,ROSSS,N,
AAAxb2AAEAAADH7ABA,008629-00/00-042,NNNZZ,N,1.0
AAAxb2AAEAAADH7ABB,008629-00/00-042,ROSSS,N,
AAAxb2AAEAAADH7ABC,008629-00/00-043,NNNZZ,N,1.0
AAAxb2AAEAAADH7ABD,008629-00/00-043,ROSSS,N,2.0
AAAxb2AAEAAADH7ABE,008629-00/00-044,NNNZZ,N,1.0
AAAxb2AAEAAADH7ABF,008629-00/00-044,ROSSS,N,2.0
